Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,PCT_SE_A12001_002,PCT_SE_A12001_003,PCT_SE_A12001_004,PCT_SE_A12001_005,PCT_SE_A12001_006,PCT_SE_A12001_007,PCT_SE_A12001_008
"06037602600","14000US06037602600","Census Tract 6026","Census Tract 6026, Los Angeles County, California","ca","140","00","ACSSF","0005868",,,,,"06","037",,,,"602600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6244,770,1475,2533,1020,337,48,61,12.33,23.62,40.57,16.34,5.4,0.77,0.98
"06037602700","14000US06037602700","Census Tract 6027","Census Tract 6027, Los Angeles County, California","ca","140","00","ACSSF","0005869",,,,,"06","037",,,,"602700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2725,236,732,1092,434,224,7,0,8.66,26.86,40.07,15.93,8.22,0.26,0
"06037602801","14000US06037602801","Census Tract 6028.01","Census Tract 6028.01, Los Angeles County, California","ca","140","00","ACSSF","0005870",,,,,"06","037",,,,"602801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2242,757,706,598,109,10,15,47,33.76,31.49,26.67,4.86,0.45,0.67,2.1
"06037602802","14000US06037602802","Census Tract 6028.02","Census Tract 6028.02, Los Angeles County, California","ca","140","00","ACSSF","0005871",,,,,"06","037",,,,"602802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3727,580,942,1510,416,249,0,30,15.56,25.28,40.52,11.16,6.68,0,0.8
"06037602900","14000US06037602900","Census Tract 6029","Census Tract 6029, Los Angeles County, California","ca","140","00","ACSSF","0005872",,,,,"06","037",,,,"602900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2859,1101,867,645,154,92,0,0,38.51,30.33,22.56,5.39,3.22,0,0
"06037603001","14000US06037603001","Census Tract 6030.01","Census Tract 6030.01, Los Angeles County, California","ca","140","00","ACSSF","0005873",,,,,"06","037",,,,"603001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5299,1126,1441,1566,865,232,69,0,21.25,27.19,29.55,16.32,4.38,1.3,0
"06037603004","14000US06037603004","Census Tract 6030.04","Census Tract 6030.04, Los Angeles County, California","ca","140","00","ACSSF","0005874",,,,,"06","037",,,,"603004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198,197,307,372,230,78,14,0,16.44,25.63,31.05,19.2,6.51,1.17,0
"06037603005","14000US06037603005","Census Tract 6030.05","Census Tract 6030.05, Los Angeles County, California","ca","140","00","ACSSF","0005875",,,,,"06","037",,,,"603005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840,681,1149,1353,535,86,12,24,17.73,29.92,35.23,13.93,2.24,0.31,0.62
"06037603006","14000US06037603006","Census Tract 6030.06","Census Tract 6030.06, Los Angeles County, California","ca","140","00","ACSSF","0005876",,,,,"06","037",,,,"603006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435,71,392,551,284,121,16,0,4.95,27.32,38.4,19.79,8.43,1.11,0
"06037603101","14000US06037603101","Census Tract 6031.01","Census Tract 6031.01, Los Angeles County, California","ca","140","00","ACSSF","0005877",,,,,"06","037",,,,"603101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2996,317,767,991,740,146,17,18,10.58,25.6,33.08,24.7,4.87,0.57,0.6
"06037603102","14000US06037603102","Census Tract 6031.02","Census Tract 6031.02, Los Angeles County, California","ca","140","00","ACSSF","0005878",,,,,"06","037",,,,"603102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2797,599,732,829,511,96,0,30,21.42,26.17,29.64,18.27,3.43,0,1.07
"06037603200","14000US06037603200","Census Tract 6032","Census Tract 6032, Los Angeles County, California","ca","140","00","ACSSF","0005879",,,,,"06","037",,,,"603200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2593,188,706,630,652,318,64,35,7.25,27.23,24.3,25.14,12.26,2.47,1.35
"06037603301","14000US06037603301","Census Tract 6033.01","Census Tract 6033.01, Los Angeles County, California","ca","140","00","ACSSF","0005880",,,,,"06","037",,,,"603301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2806,446,604,937,642,123,12,42,15.89,21.53,33.39,22.88,4.38,0.43,1.5
"06037603302","14000US06037603302","Census Tract 6033.02","Census Tract 6033.02, Los Angeles County, California","ca","140","00","ACSSF","0005881",,,,,"06","037",,,,"603302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3106,544,741,795,707,210,15,94,17.51,23.86,25.6,22.76,6.76,0.48,3.03
"06037603400","14000US06037603400","Census Tract 6034","Census Tract 6034, Los Angeles County, California","ca","140","00","ACSSF","0005882",,,,,"06","037",,,,"603400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2865,517,633,774,834,72,35,0,18.05,22.09,27.02,29.11,2.51,1.22,0
"06037603500","14000US06037603500","Census Tract 6035","Census Tract 6035, Los Angeles County, California","ca","140","00","ACSSF","0005883",,,,,"06","037",,,,"603500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,490,504,769,304,116,11,6,22.27,22.91,34.95,13.82,5.27,0.5,0.27
"06037603600","14000US06037603600","Census Tract 6036","Census Tract 6036, Los Angeles County, California","ca","140","00","ACSSF","0005884",,,,,"06","037",,,,"603600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300,611,614,1148,595,283,33,16,18.52,18.61,34.79,18.03,8.58,1,0.48
"06037603702","14000US06037603702","Census Tract 6037.02","Census Tract 6037.02, Los Angeles County, California","ca","140","00","ACSSF","0005885",,,,,"06","037",,,,"603702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3481,451,813,1029,943,216,24,5,12.96,23.36,29.56,27.09,6.21,0.69,0.14
"06037603703","14000US06037603703","Census Tract 6037.03","Census Tract 6037.03, Los Angeles County, California","ca","140","00","ACSSF","0005886",,,,,"06","037",,,,"603703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772,232,365,670,392,92,17,4,13.09,20.6,37.81,22.12,5.19,0.96,0.23
"06037603704","14000US06037603704","Census Tract 6037.04","Census Tract 6037.04, Los Angeles County, California","ca","140","00","ACSSF","0005887",,,,,"06","037",,,,"603704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4178,1427,695,1183,574,235,25,39,34.16,16.63,28.31,13.74,5.62,0.6,0.93
"06037603801","14000US06037603801","Census Tract 6038.01","Census Tract 6038.01, Los Angeles County, California","ca","140","00","ACSSF","0005888",,,,,"06","037",,,,"603801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3215,924,560,1068,461,181,6,15,28.74,17.42,33.22,14.34,5.63,0.19,0.47
"06037603802","14000US06037603802","Census Tract 6038.02","Census Tract 6038.02, Los Angeles County, California","ca","140","00","ACSSF","0005889",,,,,"06","037",,,,"603802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2622,737,520,887,414,49,15,0,28.11,19.83,33.83,15.79,1.87,0.57,0
"06037603900","14000US06037603900","Census Tract 6039","Census Tract 6039, Los Angeles County, California","ca","140","00","ACSSF","0005890",,,,,"06","037",,,,"603900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4945,1613,1213,1245,644,219,0,11,32.62,24.53,25.18,13.02,4.43,0,0.22
"06037604001","14000US06037604001","Census Tract 6040.01","Census Tract 6040.01, Los Angeles County, California","ca","140","00","ACSSF","0005891",,,,,"06","037",,,,"604001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2997,719,853,835,463,111,16,0,23.99,28.46,27.86,15.45,3.7,0.53,0
"06037604002","14000US06037604002","Census Tract 6040.02","Census Tract 6040.02, Los Angeles County, California","ca","140","00","ACSSF","0005892",,,,,"06","037",,,,"604002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3421,837,837,907,560,247,33,0,24.47,24.47,26.51,16.37,7.22,0.96,0
"06037604100","14000US06037604100","Census Tract 6041","Census Tract 6041, Los Angeles County, California","ca","140","00","ACSSF","0005893",,,,,"06","037",,,,"604100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4878,1057,1523,1356,676,236,30,0,21.67,31.22,27.8,13.86,4.84,0.62,0
"06037609900","14000US06037609900","Census Tract 6099","Census Tract 6099, Los Angeles County, California","ca","140","00","ACSSF","0005894",,,,,"06","037",,,,"609900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456,305,404,370,270,71,28,8,20.95,27.75,25.41,18.54,4.88,1.92,0.55
"06037620001","14000US06037620001","Census Tract 6200.01","Census Tract 6200.01, Los Angeles County, California","ca","140","00","ACSSF","0005895",,,,,"06","037",,,,"620001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2956,143,410,790,1088,325,156,44,4.84,13.87,26.73,36.81,10.99,5.28,1.49
"06037620002","14000US06037620002","Census Tract 6200.02","Census Tract 6200.02, Los Angeles County, California","ca","140","00","ACSSF","0005896",,,,,"06","037",,,,"620002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2435,82,226,652,968,395,59,53,3.37,9.28,26.78,39.75,16.22,2.42,2.18
"06037620101","14000US06037620101","Census Tract 6201.01","Census Tract 6201.01, Los Angeles County, California","ca","140","00","ACSSF","0005897",,,,,"06","037",,,,"620101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3847,66,470,972,1461,641,225,12,1.72,12.22,25.27,37.98,16.66,5.85,0.31
"06037620102","14000US06037620102","Census Tract 6201.02","Census Tract 6201.02, Los Angeles County, California","ca","140","00","ACSSF","0005898",,,,,"06","037",,,,"620102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2518,54,333,696,923,363,99,50,2.14,13.22,27.64,36.66,14.42,3.93,1.99
"06037620201","14000US06037620201","Census Tract 6202.01","Census Tract 6202.01, Los Angeles County, California","ca","140","00","ACSSF","0005899",,,,,"06","037",,,,"620201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321,5,17,206,671,251,99,72,0.38,1.29,15.59,50.79,19,7.49,5.45
"06037620301","14000US06037620301","Census Tract 6203.01","Census Tract 6203.01, Los Angeles County, California","ca","140","00","ACSSF","0005900",,,,,"06","037",,,,"620301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3081,31,289,545,1292,607,277,40,1.01,9.38,17.69,41.93,19.7,8.99,1.3
"06037620303","14000US06037620303","Census Tract 6203.03","Census Tract 6203.03, Los Angeles County, California","ca","140","00","ACSSF","0005901",,,,,"06","037",,,,"620303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2959,44,198,302,1287,503,532,93,1.49,6.69,10.21,43.49,17,17.98,3.14
"06037620305","14000US06037620305","Census Tract 6203.05","Census Tract 6203.05, Los Angeles County, California","ca","140","00","ACSSF","0005902",,,,,"06","037",,,,"620305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4310,35,248,821,1746,985,299,176,0.81,5.75,19.05,40.51,22.85,6.94,4.08
"06037620400","14000US06037620400","Census Tract 6204","Census Tract 6204, Los Angeles County, California","ca","140","00","ACSSF","0005903",,,,,"06","037",,,,"620400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3790,14,178,708,1627,967,185,111,0.37,4.7,18.68,42.93,25.51,4.88,2.93
"06037620501","14000US06037620501","Census Tract 6205.01","Census Tract 6205.01, Los Angeles County, California","ca","140","00","ACSSF","0005904",,,,,"06","037",,,,"620501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3899,179,594,1206,1201,470,81,168,4.59,15.23,30.93,30.8,12.05,2.08,4.31
"06037620521","14000US06037620521","Census Tract 6205.21","Census Tract 6205.21, Los Angeles County, California","ca","140","00","ACSSF","0005905",,,,,"06","037",,,,"620521",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2755,150,367,729,988,335,122,64,5.44,13.32,26.46,35.86,12.16,4.43,2.32
"06037620522","14000US06037620522","Census Tract 6205.22","Census Tract 6205.22, Los Angeles County, California","ca","140","00","ACSSF","0005906",,,,,"06","037",,,,"620522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3673,105,284,1157,1279,527,195,126,2.86,7.73,31.5,34.82,14.35,5.31,3.43
"06037620601","14000US06037620601","Census Tract 6206.01","Census Tract 6206.01, Los Angeles County, California","ca","140","00","ACSSF","0005907",,,,,"06","037",,,,"620601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3760,131,515,1039,1275,619,139,42,3.48,13.7,27.63,33.91,16.46,3.7,1.12
"06037620602","14000US06037620602","Census Tract 6206.02","Census Tract 6206.02, Los Angeles County, California","ca","140","00","ACSSF","0005908",,,,,"06","037",,,,"620602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3948,244,387,1105,1462,526,181,43,6.18,9.8,27.99,37.03,13.32,4.58,1.09
"06037620701","14000US06037620701","Census Tract 6207.01","Census Tract 6207.01, Los Angeles County, California","ca","140","00","ACSSF","0005909",,,,,"06","037",,,,"620701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5207,129,675,954,1874,1189,148,238,2.48,12.96,18.32,35.99,22.83,2.84,4.57
"06037620702","14000US06037620702","Census Tract 6207.02","Census Tract 6207.02, Los Angeles County, California","ca","140","00","ACSSF","0005910",,,,,"06","037",,,,"620702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5181,109,296,1463,2133,817,225,138,2.1,5.71,28.24,41.17,15.77,4.34,2.66
"06037620800","14000US06037620800","Census Tract 6208","Census Tract 6208, Los Angeles County, California","ca","140","00","ACSSF","0005911",,,,,"06","037",,,,"620800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5223,320,437,909,1781,835,625,316,6.13,8.37,17.4,34.1,15.99,11.97,6.05
"06037620901","14000US06037620901","Census Tract 6209.01","Census Tract 6209.01, Los Angeles County, California","ca","140","00","ACSSF","0005912",,,,,"06","037",,,,"620901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1912,38,61,293,759,419,297,45,1.99,3.19,15.32,39.7,21.91,15.53,2.35
"06037620904","14000US06037620904","Census Tract 6209.04","Census Tract 6209.04, Los Angeles County, California","ca","140","00","ACSSF","0005913",,,,,"06","037",,,,"620904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106,0,93,330,843,522,256,62,0,4.42,15.67,40.03,24.79,12.16,2.94
"06037621001","14000US06037621001","Census Tract 6210.01","Census Tract 6210.01, Los Angeles County, California","ca","140","00","ACSSF","0005914",,,,,"06","037",,,,"621001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3361,67,251,634,1483,453,340,133,1.99,7.47,18.86,44.12,13.48,10.12,3.96
"06037621002","14000US06037621002","Census Tract 6210.02","Census Tract 6210.02, Los Angeles County, California","ca","140","00","ACSSF","0005915",,,,,"06","037",,,,"621002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795,3,22,61,424,178,51,56,0.38,2.77,7.67,53.33,22.39,6.42,7.04
"06037621004","14000US06037621004","Census Tract 6210.04","Census Tract 6210.04, Los Angeles County, California","ca","140","00","ACSSF","0005916",,,,,"06","037",,,,"621004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3352,136,223,496,1764,486,207,40,4.06,6.65,14.8,52.63,14.5,6.18,1.19
"06037621102","14000US06037621102","Census Tract 6211.02","Census Tract 6211.02, Los Angeles County, California","ca","140","00","ACSSF","0005917",,,,,"06","037",,,,"621102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2241,47,149,416,945,422,89,173,2.1,6.65,18.56,42.17,18.83,3.97,7.72
"06037621104","14000US06037621104","Census Tract 6211.04","Census Tract 6211.04, Los Angeles County, California","ca","140","00","ACSSF","0005918",,,,,"06","037",,,,"621104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5634,149,262,822,2821,1179,305,96,2.64,4.65,14.59,50.07,20.93,5.41,1.7
"06037621201","14000US06037621201","Census Tract 6212.01","Census Tract 6212.01, Los Angeles County, California","ca","140","00","ACSSF","0005919",,,,,"06","037",,,,"621201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4642,179,465,1245,1632,900,127,94,3.86,10.02,26.82,35.16,19.39,2.74,2.02
"06037621204","14000US06037621204","Census Tract 6212.04","Census Tract 6212.04, Los Angeles County, California","ca","140","00","ACSSF","0005920",,,,,"06","037",,,,"621204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2626,92,187,577,934,567,147,122,3.5,7.12,21.97,35.57,21.59,5.6,4.65
"06037621301","14000US06037621301","Census Tract 6213.01","Census Tract 6213.01, Los Angeles County, California","ca","140","00","ACSSF","0005921",,,,,"06","037",,,,"621301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5099,53,468,1301,2161,857,194,65,1.04,9.18,25.51,42.38,16.81,3.8,1.27
"06037621324","14000US06037621324","Census Tract 6213.24","Census Tract 6213.24, Los Angeles County, California","ca","140","00","ACSSF","0005922",,,,,"06","037",,,,"621324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3071,126,212,619,1364,484,140,126,4.1,6.9,20.16,44.42,15.76,4.56,4.1
"06037621326","14000US06037621326","Census Tract 6213.26","Census Tract 6213.26, Los Angeles County, California","ca","140","00","ACSSF","0005923",,,,,"06","037",,,,"621326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2691,70,216,778,1126,366,94,41,2.6,8.03,28.91,41.84,13.6,3.49,1.52
"06037621400","14000US06037621400","Census Tract 6214","Census Tract 6214, Los Angeles County, California","ca","140","00","ACSSF","0005924",,,,,"06","037",,,,"621400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3220,66,275,739,1041,844,154,101,2.05,8.54,22.95,32.33,26.21,4.78,3.14
"06037650001","14000US06037650001","Census Tract 6500.01","Census Tract 6500.01, Los Angeles County, California","ca","140","00","ACSSF","0005925",,,,,"06","037",,,,"650001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4210,239,842,1254,1463,187,151,74,5.68,20,29.79,34.75,4.44,3.59,1.76
"06037650003","14000US06037650003","Census Tract 6500.03","Census Tract 6500.03, Los Angeles County, California","ca","140","00","ACSSF","0005926",,,,,"06","037",,,,"650003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2257,222,483,858,606,85,3,0,9.84,21.4,38.02,26.85,3.77,0.13,0
"06037650004","14000US06037650004","Census Tract 6500.04","Census Tract 6500.04, Los Angeles County, California","ca","140","00","ACSSF","0005927",,,,,"06","037",,,,"650004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2880,228,377,1053,866,291,29,36,7.92,13.09,36.56,30.07,10.1,1.01,1.25
"06037650101","14000US06037650101","Census Tract 6501.01","Census Tract 6501.01, Los Angeles County, California","ca","140","00","ACSSF","0005928",,,,,"06","037",,,,"650101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4543,427,781,1244,1591,221,123,156,9.4,17.19,27.38,35.02,4.86,2.71,3.43
"06037650102","14000US06037650102","Census Tract 6501.02","Census Tract 6501.02, Los Angeles County, California","ca","140","00","ACSSF","0005929",,,,,"06","037",,,,"650102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570,171,257,442,492,185,15,8,10.89,16.37,28.15,31.34,11.78,0.96,0.51
"06037650200","14000US06037650200","Census Tract 6502","Census Tract 6502, Los Angeles County, California","ca","140","00","ACSSF","0005930",,,,,"06","037",,,,"650200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4170,512,918,1427,955,229,68,61,12.28,22.01,34.22,22.9,5.49,1.63,1.46
"06037650300","14000US06037650300","Census Tract 6503","Census Tract 6503, Los Angeles County, California","ca","140","00","ACSSF","0005931",,,,,"06","037",,,,"650300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4740,294,825,1270,1566,568,133,84,6.2,17.41,26.79,33.04,11.98,2.81,1.77
"06037650401","14000US06037650401","Census Tract 6504.01","Census Tract 6504.01, Los Angeles County, California","ca","140","00","ACSSF","0005932",,,,,"06","037",,,,"650401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3394,142,533,1061,1071,434,67,86,4.18,15.7,31.26,31.56,12.79,1.97,2.53
"06037650501","14000US06037650501","Census Tract 6505.01","Census Tract 6505.01, Los Angeles County, California","ca","140","00","ACSSF","0005933",,,,,"06","037",,,,"650501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2209,206,330,562,630,318,55,108,9.33,14.94,25.44,28.52,14.4,2.49,4.89
"06037650502","14000US06037650502","Census Tract 6505.02","Census Tract 6505.02, Los Angeles County, California","ca","140","00","ACSSF","0005934",,,,,"06","037",,,,"650502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2996,122,448,746,1119,378,131,52,4.07,14.95,24.9,37.35,12.62,4.37,1.74
"06037650602","14000US06037650602","Census Tract 6506.02","Census Tract 6506.02, Los Angeles County, California","ca","140","00","ACSSF","0005935",,,,,"06","037",,,,"650602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5587,217,836,1236,2189,966,84,59,3.88,14.96,22.12,39.18,17.29,1.5,1.06
"06037650603","14000US06037650603","Census Tract 6506.03","Census Tract 6506.03, Los Angeles County, California","ca","140","00","ACSSF","0005936",,,,,"06","037",,,,"650603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2864,125,415,852,977,332,99,64,4.36,14.49,29.75,34.11,11.59,3.46,2.23
"06037650604","14000US06037650604","Census Tract 6506.04","Census Tract 6506.04, Los Angeles County, California","ca","140","00","ACSSF","0005937",,,,,"06","037",,,,"650604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4100,338,1081,751,1289,488,70,83,8.24,26.37,18.32,31.44,11.9,1.71,2.02
"06037650605","14000US06037650605","Census Tract 6506.05","Census Tract 6506.05, Los Angeles County, California","ca","140","00","ACSSF","0005938",,,,,"06","037",,,,"650605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2233,152,328,457,955,294,19,28,6.81,14.69,20.47,42.77,13.17,0.85,1.25
"06037650701","14000US06037650701","Census Tract 6507.01","Census Tract 6507.01, Los Angeles County, California","ca","140","00","ACSSF","0005939",,,,,"06","037",,,,"650701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887,83,317,537,642,257,38,13,4.4,16.8,28.46,34.02,13.62,2.01,0.69
"06037650702","14000US06037650702","Census Tract 6507.02","Census Tract 6507.02, Los Angeles County, California","ca","140","00","ACSSF","0005940",,,,,"06","037",,,,"650702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3403,90,552,955,992,679,49,86,2.64,16.22,28.06,29.15,19.95,1.44,2.53
"06037650800","14000US06037650800","Census Tract 6508","Census Tract 6508, Los Angeles County, California","ca","140","00","ACSSF","0005941",,,,,"06","037",,,,"650800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4892,121,729,731,2366,711,101,133,2.47,14.9,14.94,48.36,14.53,2.06,2.72
"06037650901","14000US06037650901","Census Tract 6509.01","Census Tract 6509.01, Los Angeles County, California","ca","140","00","ACSSF","0005942",,,,,"06","037",,,,"650901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4105,196,890,1311,1144,467,82,15,4.77,21.68,31.94,27.87,11.38,2,0.37
"06037650902","14000US06037650902","Census Tract 6509.02","Census Tract 6509.02, Los Angeles County, California","ca","140","00","ACSSF","0005943",,,,,"06","037",,,,"650902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800,179,693,1502,1454,675,94,203,3.73,14.44,31.29,30.29,14.06,1.96,4.23
"06037651001","14000US06037651001","Census Tract 6510.01","Census Tract 6510.01, Los Angeles County, California","ca","140","00","ACSSF","0005944",,,,,"06","037",,,,"651001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3687,323,813,1118,862,368,84,119,8.76,22.05,30.32,23.38,9.98,2.28,3.23
"06037651002","14000US06037651002","Census Tract 6510.02","Census Tract 6510.02, Los Angeles County, California","ca","140","00","ACSSF","0005945",,,,,"06","037",,,,"651002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3672,254,633,1163,1081,429,60,52,6.92,17.24,31.67,29.44,11.68,1.63,1.42
"06037651101","14000US06037651101","Census Tract 6511.01","Census Tract 6511.01, Los Angeles County, California","ca","140","00","ACSSF","0005946",,,,,"06","037",,,,"651101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3612,202,447,1057,1074,561,209,62,5.59,12.38,29.26,29.73,15.53,5.79,1.72
"06037651102","14000US06037651102","Census Tract 6511.02","Census Tract 6511.02, Los Angeles County, California","ca","140","00","ACSSF","0005947",,,,,"06","037",,,,"651102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2708,77,367,723,1037,352,66,86,2.84,13.55,26.7,38.29,13,2.44,3.18
"06037651201","14000US06037651201","Census Tract 6512.01","Census Tract 6512.01, Los Angeles County, California","ca","140","00","ACSSF","0005948",,,,,"06","037",,,,"651201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3732,95,581,1031,1209,608,151,57,2.55,15.57,27.63,32.4,16.29,4.05,1.53
"06037651221","14000US06037651221","Census Tract 6512.21","Census Tract 6512.21, Los Angeles County, California","ca","140","00","ACSSF","0005949",,,,,"06","037",,,,"651221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2695,136,341,694,982,367,129,46,5.05,12.65,25.75,36.44,13.62,4.79,1.71
"06037651222","14000US06037651222","Census Tract 6512.22","Census Tract 6512.22, Los Angeles County, California","ca","140","00","ACSSF","0005950",,,,,"06","037",,,,"651222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4269,216,555,1159,1498,739,46,56,5.06,13,27.15,35.09,17.31,1.08,1.31
